[header]
width=5
height=65
tilewidth=40
tileheight=40
orientation=orthogonal

[tilesets]
tileset=../../../../bouncingballtiled/tileMap.png,40,40,0,0

[layer]
type=A - Tutorial
data=
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
113,113,113,113,113,
0,0,0,0,0,
0,0,0,0,0,
0,0,2,0,0,
0,0,0,17,0,
0,0,17,0,0,
0,17,0,0,0,
2,0,0,0,2,
0,18,0,0,0,
0,0,18,0,0,
0,0,0,18,0,
109,109,112,109,109,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,2,0,0,
0,0,17,0,0,
0,0,17,0,0,
0,0,17,0,0,
109,109,112,109,109,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,2,2,0,
0,1,1,1,0,
17,19,19,19,17,
18,20,20,20,18,
17,19,19,19,17,
0,1,1,1,0,
109,110,110,110,109,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,2,0,0,
0,0,1,0,0,
0,0,1,0,0,
0,18,20,18,0,
0,18,20,18,0,
0,18,20,18,0,
0,0,1,0,0,
109,109,110,109,109,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,2,0,0,
0,0,1,0,0,
0,0,1,0,0,
0,17,19,17,0,
0,18,20,18,0,
0,17,19,17,0,
0,0,1,0,0,
0,0,1,0,0

[layer]
type=B - Begginer
data=
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
113,113,113,113,113,
0,0,0,0,0,
0,0,0,0,0,
0,0,2,0,0,
0,0,49,0,0,
0,17,19,17,0,
0,1,1,1,0,
0,1,1,1,0,
0,1,1,1,0,
0,20,20,18,0,
0,1,1,1,0,
0,1,1,1,0,
0,1,1,1,0,
0,17,19,19,0,
0,1,1,1,0,
0,1,1,1,0,
0,1,1,1,0,
109,110,110,110,109,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,0,2,0,
13,1,13,1,13,
17,19,17,19,17,
13,1,13,1,13,
1,1,1,1,1,
1,1,1,1,1,
110,110,110,110,110,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,2,2,0,
0,49,1,1,0,
17,19,19,19,17,
0,0,0,1,0,
0,0,0,49,0,
0,0,0,1,0,
0,0,17,19,17,
0,0,0,1,0,
0,0,1,1,0,
109,110,110,110,109,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,2,0,0,
0,0,49,0,0,
0,17,19,17,0,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
19,19,17,19,19,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
17,19,19,19,17,
0,1,1,1,0,
0,1,1,1,0,
0,1,1,1,0

[layer]
type=C - Challenge
data=
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
113,113,113,113,113,
0,0,0,0,0,
0,0,0,0,0,
2,2,2,2,2,
49,1,1,1,1,
1,1,1,1,1,
20,20,18,0,0,
1,1,1,1,1,
0,20,20,18,0,
1,1,1,1,1,
0,0,20,20,18,
1,1,1,1,1,
110,110,110,110,110,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,2,2,2,2,
49,1,1,1,1,
1,1,1,1,1,
18,20,20,0,0,
1,1,1,1,1,
0,18,20,20,0,
1,1,1,1,1,
0,0,18,20,20,
1,1,1,1,1,
110,110,110,110,110,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,2,2,2,2,
1,1,1,1,49,
1,1,1,1,1,
0,0,20,20,18,
1,1,1,1,1,
0,20,20,18,0,
1,1,1,1,1,
20,20,18,0,0,
1,1,1,1,1,
110,110,110,110,110,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,2,2,2,2,
1,1,1,1,49,
1,1,1,1,1,
0,0,18,20,20,
1,1,1,1,1,
0,18,20,20,0,
1,1,1,1,1,
18,20,20,0,0,
1,1,1,1,1,
1,1,1,1,1

[layer]
type=F - **** You
data=
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
